Date,SKU,Product Name,City,Sales
2025-01-11,M002,Samson,Mumbai,1
2025-01-11,M003,Mokia,Mumbai,24
2025-01-11,M004,Hotorola,Mumbai,7
2025-01-11,M005,2plus,Mumbai,29
2025-01-11,B001,Harry putar,Mumbai,58
2025-01-11,B002,4 states,Mumbai,67
2025-01-11,B003,Shaktiman Returns,Mumbai,61
2025-01-11,B004,Goli's Travel,Mumbai,12
2025-01-11,B005,Story of Your Life,Mumbai,15
2025-01-11,V001,Prince of Dholakpur,Mumbai,22
2025-01-11,V002,Nario,Mumbai,65
2025-01-11,V003,Pacman,Mumbai,72
2025-01-11,V004,LTA Wise City,Mumbai,18
2025-01-11,V005,HIFA 2023,Mumbai,102
2025-01-11,S001,Abibas Football,Mumbai,49
2025-01-11,S002,Rural Terrain Cycles,Mumbai,1
2025-01-11,S003,Monex Badminton Rackets,Mumbai,2
2025-01-11,S004,Yoga Mattress,Mumbai,74
2025-01-11,S005,Rocky Gym Set,Mumbai,15
2025-01-11,ME001,Pyllum Trimmers,Mumbai,24
2025-01-11,ME002,Softcare Electric Toothbrush,Mumbai,29
2025-01-11,ME003,Leg Messager,Mumbai,9
2025-01-11,ME004,NoFat Weighing Scale,Mumbai,5
2025-01-11,ME005,Screw Activity Watch,Mumbai,29
2025-01-11,K001,SureIt Purifier,Mumbai,10
2025-01-11,K002,Parrot Induction Stove,Mumbai,16
2025-01-11,K003,Jalepenoware Tiffin,Mumbai,17
2025-01-11,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,33
2025-01-11,K005,Mr.Clean Dishwasher,Mumbai,0
2025-01-11,H001,Blessing Atta 10kg pack,Mumbai,37
2025-01-11,H002,Amazing CornFlakes,Mumbai,82
2025-01-11,H003,Tata Yellow Label,Mumbai,176
2025-01-11,H004,Descafe Gold Blend coffee,Mumbai,245
2025-01-11,H005,Handmade Basmati Rice,Mumbai,89
2025-01-11,P001,Podigree Dog Food,Mumbai,13
2025-01-11,P002,Matty Dog Bed,Mumbai,200
2025-01-11,P003,Park Range Pet Shampoo,Mumbai,31
2025-01-11,P004,Old Mint Pet Shampoos,Mumbai,4
2025-01-11,P005,Reflective Dog RainCoat,Mumbai,125
2025-01-11,G001,Crafting Chandlar,Mumbai,55
2025-01-11,G002,Desi Kurti,Mumbai,189
2025-01-11,G003,Family Cake and Card Combo,Mumbai,72
2025-01-11,G004,Exact Flower Vase,Mumbai,8
2025-01-11,G005,Friends Dinner Set,Mumbai,54
2025-01-12,F001,Prateek England,Mumbai,72
2025-01-12,F002,Lucy Phillepe,Mumbai,58
2025-01-12,F003,Badlands,Mumbai,3
2025-01-12,F004,Allen Dolly,Mumbai,77
2025-01-12,F005,Bucchi,Mumbai,5
2025-01-12,M001,Jhaomi,Mumbai,11
2025-01-12,M002,Samson,Mumbai,1
2025-01-12,M003,Mokia,Mumbai,0
2025-01-12,M004,Hotorola,Mumbai,19
2025-01-12,M005,2plus,Mumbai,12
2025-01-12,B001,Harry putar,Mumbai,64
2025-01-12,B002,4 states,Mumbai,9
2025-01-12,B003,Shaktiman Returns,Mumbai,49
2025-01-12,B004,Goli's Travel,Mumbai,21
2025-01-12,B005,Story of Your Life,Mumbai,0
2025-01-12,V001,Prince of Dholakpur,Mumbai,1
2025-01-12,V002,Nario,Mumbai,7
2025-01-12,V003,Pacman,Mumbai,93
2025-01-12,V004,LTA Wise City,Mumbai,12
2025-01-12,V005,HIFA 2023,Mumbai,141
2025-01-12,S001,Abibas Football,Mumbai,43
2025-01-12,S002,Rural Terrain Cycles,Mumbai,11
2025-01-12,S003,Monex Badminton Rackets,Mumbai,7
2025-01-12,S004,Yoga Mattress,Mumbai,4
2025-01-12,S005,Rocky Gym Set,Mumbai,3
2025-01-12,ME001,Pyllum Trimmers,Mumbai,26
2025-01-12,ME002,Softcare Electric Toothbrush,Mumbai,24
2025-01-12,ME003,Leg Messager,Mumbai,3
2025-01-12,ME004,NoFat Weighing Scale,Mumbai,7
2025-01-12,ME005,Screw Activity Watch,Mumbai,26
2025-01-12,K001,SureIt Purifier,Mumbai,22
2025-01-12,K002,Parrot Induction Stove,Mumbai,8
2025-01-12,K003,Jalepenoware Tiffin,Mumbai,32
2025-01-12,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,1
2025-01-12,K005,Mr.Clean Dishwasher,Mumbai,35
2025-01-12,H001,Blessing Atta 10kg pack,Mumbai,135
2025-01-12,H002,Amazing CornFlakes,Mumbai,152
2025-01-12,H003,Tata Yellow Label,Mumbai,162
2025-01-12,H004,Descafe Gold Blend coffee,Mumbai,134
2025-01-12,H005,Handmade Basmati Rice,Mumbai,207
2025-01-12,P001,Podigree Dog Food,Mumbai,59
2025-01-12,P002,Matty Dog Bed,Mumbai,31
2025-01-12,P003,Park Range Pet Shampoo,Mumbai,100
2025-01-12,P004,Old Mint Pet Shampoos,Mumbai,28
2025-01-12,P005,Reflective Dog RainCoat,Mumbai,66
2025-01-12,G001,Crafting Chandlar,Mumbai,139
2025-01-12,G002,Desi Kurti,Mumbai,29
2025-01-12,G003,Family Cake and Card Combo,Mumbai,158
2025-01-12,G004,Exact Flower Vase,Mumbai,1
2025-01-12,G005,Friends Dinner Set,Mumbai,87
2025-01-13,F001,Prateek England,Mumbai,85
2025-01-13,F002,Lucy Phillepe,Mumbai,28
2025-01-13,F003,Badlands,Mumbai,24
2025-01-13,F004,Allen Dolly,Mumbai,31
2025-01-13,F005,Bucchi,Mumbai,16
2025-01-13,M001,Jhaomi,Mumbai,14
2025-01-13,M002,Samson,Mumbai,20
2025-01-13,M003,Mokia,Mumbai,11
2025-01-13,M004,Hotorola,Mumbai,26
2025-01-13,M005,2plus,Mumbai,6
2025-01-13,B001,Harry putar,Mumbai,65
2025-01-13,B002,4 states,Mumbai,27
2025-01-13,B003,Shaktiman Returns,Mumbai,56
2025-01-13,B004,Goli's Travel,Mumbai,59
2025-01-13,B005,Story of Your Life,Mumbai,105
2025-01-13,V001,Prince of Dholakpur,Mumbai,4
2025-01-13,V002,Nario,Mumbai,153
2025-01-13,V003,Pacman,Mumbai,67
2025-01-13,V004,LTA Wise City,Mumbai,57
2025-01-13,V005,HIFA 2023,Mumbai,108
2025-01-13,S001,Abibas Football,Mumbai,1
2025-01-13,S002,Rural Terrain Cycles,Mumbai,20
2025-01-13,S003,Monex Badminton Rackets,Mumbai,1
2025-01-13,S004,Yoga Mattress,Mumbai,16
2025-01-13,S005,Rocky Gym Set,Mumbai,3
2025-01-13,ME001,Pyllum Trimmers,Mumbai,16
2025-01-13,ME002,Softcare Electric Toothbrush,Mumbai,8
2025-01-13,ME003,Leg Messager,Mumbai,13
2025-01-13,ME004,NoFat Weighing Scale,Mumbai,3
2025-01-13,ME005,Screw Activity Watch,Mumbai,25
2025-01-13,K001,SureIt Purifier,Mumbai,40
2025-01-13,K002,Parrot Induction Stove,Mumbai,9
2025-01-13,K003,Jalepenoware Tiffin,Mumbai,22
2025-01-13,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,13
2025-01-13,K005,Mr.Clean Dishwasher,Mumbai,0
2025-01-13,H001,Blessing Atta 10kg pack,Mumbai,82
2025-01-13,H002,Amazing CornFlakes,Mumbai,178
2025-01-13,H003,Tata Yellow Label,Mumbai,105
2025-01-13,H004,Descafe Gold Blend coffee,Mumbai,65
2025-01-13,H005,Handmade Basmati Rice,Mumbai,2
2025-01-13,P001,Podigree Dog Food,Mumbai,70
2025-01-13,P002,Matty Dog Bed,Mumbai,9
2025-01-13,P003,Park Range Pet Shampoo,Mumbai,57
2025-01-13,P004,Old Mint Pet Shampoos,Mumbai,1
2025-01-13,P005,Reflective Dog RainCoat,Mumbai,36
2025-01-13,G001,Crafting Chandlar,Mumbai,97
2025-01-13,G002,Desi Kurti,Mumbai,82
2025-01-13,G003,Family Cake and Card Combo,Mumbai,77
2025-01-13,G004,Exact Flower Vase,Mumbai,63
2025-01-13,G005,Friends Dinner Set,Mumbai,132
2025-01-14,F001,Prateek England,Mumbai,41
2025-01-14,F002,Lucy Phillepe,Mumbai,4
2025-01-14,F003,Badlands,Mumbai,43
2025-01-14,F004,Allen Dolly,Mumbai,65
2025-01-14,F005,Bucchi,Mumbai,37
2025-01-14,M001,Jhaomi,Mumbai,6
2025-01-14,M002,Samson,Mumbai,17
2025-01-14,M003,Mokia,Mumbai,9
2025-01-14,M004,Hotorola,Mumbai,11
2025-01-14,M005,2plus,Mumbai,15
2025-01-14,B001,Harry putar,Mumbai,43
2025-01-14,B002,4 states,Mumbai,0
2025-01-14,B003,Shaktiman Returns,Mumbai,28
2025-01-14,B004,Goli's Travel,Mumbai,6
2025-01-14,B005,Story of Your Life,Mumbai,26
2025-01-14,V001,Prince of Dholakpur,Mumbai,95
2025-01-14,V002,Nario,Mumbai,6
2025-01-14,V003,Pacman,Mumbai,64
2025-01-14,V004,LTA Wise City,Mumbai,17
2025-01-14,V005,HIFA 2023,Mumbai,125
2025-01-14,S001,Abibas Football,Mumbai,53
2025-01-14,S002,Rural Terrain Cycles,Mumbai,9
2025-01-14,S003,Monex Badminton Rackets,Mumbai,15
2025-01-14,S004,Yoga Mattress,Mumbai,17
2025-01-14,S005,Rocky Gym Set,Mumbai,17
2025-01-14,ME001,Pyllum Trimmers,Mumbai,13
2025-01-14,ME002,Softcare Electric Toothbrush,Mumbai,43
2025-01-14,ME003,Leg Messager,Mumbai,14
2025-01-14,ME004,NoFat Weighing Scale,Mumbai,5
2025-01-14,ME005,Screw Activity Watch,Mumbai,14
2025-01-14,K001,SureIt Purifier,Mumbai,10
2025-01-14,K002,Parrot Induction Stove,Mumbai,3
2025-01-14,K003,Jalepenoware Tiffin,Mumbai,56
2025-01-14,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,2
2025-01-14,K005,Mr.Clean Dishwasher,Mumbai,0
2025-01-14,H001,Blessing Atta 10kg pack,Mumbai,146
2025-01-14,H002,Amazing CornFlakes,Mumbai,168
2025-01-14,H003,Tata Yellow Label,Mumbai,168
2025-01-14,H004,Descafe Gold Blend coffee,Mumbai,146
2025-01-14,H005,Handmade Basmati Rice,Mumbai,36
2025-01-14,P001,Podigree Dog Food,Mumbai,32
2025-01-14,P002,Matty Dog Bed,Mumbai,12
2025-01-14,P003,Park Range Pet Shampoo,Mumbai,115
2025-01-14,P004,Old Mint Pet Shampoos,Mumbai,9
2025-01-14,P005,Reflective Dog RainCoat,Mumbai,17
2025-01-14,G001,Crafting Chandlar,Mumbai,123
2025-01-14,G002,Desi Kurti,Mumbai,34
2025-01-14,G003,Family Cake and Card Combo,Mumbai,6
2025-01-14,G004,Exact Flower Vase,Mumbai,85
2025-01-14,G005,Friends Dinner Set,Mumbai,111
2025-01-15,F001,Prateek England,Mumbai,74
2025-01-15,F002,Lucy Phillepe,Mumbai,18
2025-01-15,F003,Badlands,Mumbai,46
2025-01-15,F004,Allen Dolly,Mumbai,57
2025-01-15,F005,Bucchi,Mumbai,60
2025-01-15,M001,Jhaomi,Mumbai,15
2025-01-15,M002,Samson,Mumbai,35
2025-01-15,M003,Mokia,Mumbai,28
2025-01-15,M004,Hotorola,Mumbai,0
2025-01-15,M005,2plus,Mumbai,6
2025-01-15,B001,Harry putar,Mumbai,55
2025-01-15,B002,4 states,Mumbai,89
2025-01-15,B003,Shaktiman Returns,Mumbai,101
2025-01-15,B004,Goli's Travel,Mumbai,58
2025-01-15,B005,Story of Your Life,Mumbai,70
2025-01-15,V001,Prince of Dholakpur,Mumbai,130
2025-01-15,V002,Nario,Mumbai,104
2025-01-15,V003,Pacman,Mumbai,31
2025-01-15,V004,LTA Wise City,Mumbai,97
2025-01-15,V005,HIFA 2023,Mumbai,74
2025-01-15,S001,Abibas Football,Mumbai,29
2025-01-15,S002,Rural Terrain Cycles,Mumbai,1
2025-01-15,S003,Monex Badminton Rackets,Mumbai,37
2025-01-15,S004,Yoga Mattress,Mumbai,55
2025-01-15,S005,Rocky Gym Set,Mumbai,1
2025-01-15,ME001,Pyllum Trimmers,Mumbai,10
2025-01-15,ME002,Softcare Electric Toothbrush,Mumbai,6
2025-01-15,ME003,Leg Messager,Mumbai,25
2025-01-15,ME004,NoFat Weighing Scale,Mumbai,4
2025-01-15,ME005,Screw Activity Watch,Mumbai,28
2025-01-15,K001,SureIt Purifier,Mumbai,33
2025-01-15,K002,Parrot Induction Stove,Mumbai,10
2025-01-15,K003,Jalepenoware Tiffin,Mumbai,40
2025-01-15,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,31
2025-01-15,K005,Mr.Clean Dishwasher,Mumbai,8
2025-01-15,H001,Blessing Atta 10kg pack,Mumbai,3
2025-01-15,H002,Amazing CornFlakes,Mumbai,148
2025-01-15,H003,Tata Yellow Label,Mumbai,93
2025-01-15,H004,Descafe Gold Blend coffee,Mumbai,174
2025-01-15,H005,Handmade Basmati Rice,Mumbai,66
2025-01-15,P001,Podigree Dog Food,Mumbai,52
2025-01-15,P002,Matty Dog Bed,Mumbai,27
2025-01-15,P003,Park Range Pet Shampoo,Mumbai,33
2025-01-15,P004,Old Mint Pet Shampoos,Mumbai,106
2025-01-15,P005,Reflective Dog RainCoat,Mumbai,24
2025-01-15,G001,Crafting Chandlar,Mumbai,176
2025-01-15,G002,Desi Kurti,Mumbai,94
2025-01-15,G003,Family Cake and Card Combo,Mumbai,85
2025-01-15,G004,Exact Flower Vase,Mumbai,91
2025-01-15,G005,Friends Dinner Set,Mumbai,83
2025-01-16,F001,Prateek England,Mumbai,96
2025-01-16,F002,Lucy Phillepe,Mumbai,20
2025-01-16,F003,Badlands,Mumbai,15
2025-01-16,F004,Allen Dolly,Mumbai,41
2025-01-16,F005,Bucchi,Mumbai,32
2025-01-16,M001,Jhaomi,Mumbai,24
2025-01-16,M002,Samson,Mumbai,3
2025-01-16,M003,Mokia,Mumbai,11
2025-01-16,M004,Hotorola,Mumbai,2
2025-01-16,M005,2plus,Mumbai,53
2025-01-16,B001,Harry putar,Mumbai,82
2025-01-16,B002,4 states,Mumbai,12
2025-01-16,B003,Shaktiman Returns,Mumbai,90
2025-01-16,B004,Goli's Travel,Mumbai,85
2025-01-16,B005,Story of Your Life,Mumbai,113
2025-01-16,V001,Prince of Dholakpur,Mumbai,109
2025-01-16,V002,Nario,Mumbai,17
2025-01-16,V003,Pacman,Mumbai,40
2025-01-16,V004,LTA Wise City,Mumbai,27
2025-01-16,V005,HIFA 2023,Mumbai,3
2025-01-16,S001,Abibas Football,Mumbai,27
2025-01-16,S002,Rural Terrain Cycles,Mumbai,13
2025-01-16,S003,Monex Badminton Rackets,Mumbai,62
2025-01-16,S004,Yoga Mattress,Mumbai,20
2025-01-16,S005,Rocky Gym Set,Mumbai,28
2025-01-16,ME001,Pyllum Trimmers,Mumbai,14
2025-01-16,ME002,Softcare Electric Toothbrush,Mumbai,1
2025-01-16,ME003,Leg Messager,Mumbai,6
2025-01-16,ME004,NoFat Weighing Scale,Mumbai,23
2025-01-16,ME005,Screw Activity Watch,Mumbai,41
2025-01-16,K001,SureIt Purifier,Mumbai,65
2025-01-16,K002,Parrot Induction Stove,Mumbai,5
2025-01-16,K003,Jalepenoware Tiffin,Mumbai,25
2025-01-16,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,20
2025-01-16,K005,Mr.Clean Dishwasher,Mumbai,19
2025-01-16,H001,Blessing Atta 10kg pack,Mumbai,255
2025-01-16,H002,Amazing CornFlakes,Mumbai,225
2025-01-16,H003,Tata Yellow Label,Mumbai,106
2025-01-16,H004,Descafe Gold Blend coffee,Mumbai,225
2025-01-16,H005,Handmade Basmati Rice,Mumbai,147
2025-01-16,P001,Podigree Dog Food,Mumbai,61
2025-01-16,P002,Matty Dog Bed,Mumbai,23
2025-01-16,P003,Park Range Pet Shampoo,Mumbai,13
2025-01-16,P004,Old Mint Pet Shampoos,Mumbai,18
2025-01-16,P005,Reflective Dog RainCoat,Mumbai,9
2025-01-16,G001,Crafting Chandlar,Mumbai,46
2025-01-16,G002,Desi Kurti,Mumbai,54
2025-01-16,G003,Family Cake and Card Combo,Mumbai,166
2025-01-16,G004,Exact Flower Vase,Mumbai,86
2025-01-16,G005,Friends Dinner Set,Mumbai,137
2025-01-17,F001,Prateek England,Mumbai,16
2025-01-17,F002,Lucy Phillepe,Mumbai,69
2025-01-17,F003,Badlands,Mumbai,39
2025-01-17,F004,Allen Dolly,Mumbai,47
2025-01-17,F005,Bucchi,Mumbai,19
2025-01-17,M001,Jhaomi,Mumbai,13
2025-01-17,M002,Samson,Mumbai,16
2025-01-17,M003,Mokia,Mumbai,19
2025-01-17,M004,Hotorola,Mumbai,13
2025-01-17,M005,2plus,Mumbai,28
2025-01-17,B001,Harry putar,Mumbai,66
2025-01-17,B002,4 states,Mumbai,7
2025-01-17,B003,Shaktiman Returns,Mumbai,36
2025-01-17,B004,Goli's Travel,Mumbai,39
2025-01-17,B005,Story of Your Life,Mumbai,43
2025-01-17,V001,Prince of Dholakpur,Mumbai,4
2025-01-17,V002,Nario,Mumbai,28
2025-01-17,V003,Pacman,Mumbai,24
2025-01-17,V004,LTA Wise City,Mumbai,9
2025-01-17,V005,HIFA 2023,Mumbai,10
2025-01-17,S001,Abibas Football,Mumbai,24
2025-01-17,S002,Rural Terrain Cycles,Mumbai,14
2025-01-17,S003,Monex Badminton Rackets,Mumbai,53
2025-01-17,S004,Yoga Mattress,Mumbai,9
2025-01-17,S005,Rocky Gym Set,Mumbai,21
2025-01-17,ME001,Pyllum Trimmers,Mumbai,9
2025-01-17,ME002,Softcare Electric Toothbrush,Mumbai,31
2025-01-17,ME003,Leg Messager,Mumbai,7
2025-01-17,ME004,NoFat Weighing Scale,Mumbai,24
2025-01-17,ME005,Screw Activity Watch,Mumbai,2
2025-01-17,K001,SureIt Purifier,Mumbai,44
2025-01-17,K002,Parrot Induction Stove,Mumbai,6
2025-01-17,K003,Jalepenoware Tiffin,Mumbai,15
2025-01-17,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,8
2025-01-17,K005,Mr.Clean Dishwasher,Mumbai,3
2025-01-17,H001,Blessing Atta 10kg pack,Mumbai,108
2025-01-17,H002,Amazing CornFlakes,Mumbai,224
2025-01-17,H003,Tata Yellow Label,Mumbai,221
2025-01-17,H004,Descafe Gold Blend coffee,Mumbai,49
2025-01-17,H005,Handmade Basmati Rice,Mumbai,171
2025-01-17,P001,Podigree Dog Food,Mumbai,6
2025-01-17,P002,Matty Dog Bed,Mumbai,35
2025-01-17,P003,Park Range Pet Shampoo,Mumbai,62
2025-01-17,P004,Old Mint Pet Shampoos,Mumbai,43
2025-01-17,P005,Reflective Dog RainCoat,Mumbai,107
2025-01-17,G001,Crafting Chandlar,Mumbai,34
2025-01-17,G002,Desi Kurti,Mumbai,85
2025-01-17,G003,Family Cake and Card Combo,Mumbai,121
2025-01-17,G004,Exact Flower Vase,Mumbai,10
2025-01-17,G005,Friends Dinner Set,Mumbai,77
2025-01-18,F001,Prateek England,Mumbai,4
2025-01-18,F002,Lucy Phillepe,Mumbai,55
2025-01-18,F003,Badlands,Mumbai,87
2025-01-18,F004,Allen Dolly,Mumbai,11
2025-01-18,F005,Bucchi,Mumbai,12
2025-01-18,M001,Jhaomi,Mumbai,13
2025-01-18,M002,Samson,Mumbai,21
2025-01-18,M003,Mokia,Mumbai,2
2025-01-18,M004,Hotorola,Mumbai,21
2025-01-18,M005,2plus,Mumbai,22
2025-01-18,B001,Harry putar,Mumbai,25
2025-01-18,B002,4 states,Mumbai,35
2025-01-18,B003,Shaktiman Returns,Mumbai,42
2025-01-18,B004,Goli's Travel,Mumbai,72
2025-01-18,B005,Story of Your Life,Mumbai,53
2025-01-18,V001,Prince of Dholakpur,Mumbai,296
2025-01-18,V002,Nario,Mumbai,12
2025-01-18,V003,Pacman,Mumbai,7
2025-01-18,V004,LTA Wise City,Mumbai,12
2025-01-18,V005,HIFA 2023,Mumbai,25
2025-01-18,S001,Abibas Football,Mumbai,1
2025-01-18,S002,Rural Terrain Cycles,Mumbai,38
2025-01-18,S003,Monex Badminton Rackets,Mumbai,35
2025-01-18,S004,Yoga Mattress,Mumbai,6
2025-01-18,S005,Rocky Gym Set,Mumbai,30
2025-01-18,ME001,Pyllum Trimmers,Mumbai,6
2025-01-18,ME002,Softcare Electric Toothbrush,Mumbai,4
2025-01-18,ME003,Leg Messager,Mumbai,1
2025-01-18,ME004,NoFat Weighing Scale,Mumbai,43
2025-01-18,ME005,Screw Activity Watch,Mumbai,11
2025-01-18,K001,SureIt Purifier,Mumbai,4
2025-01-18,K002,Parrot Induction Stove,Mumbai,30
2025-01-18,K003,Jalepenoware Tiffin,Mumbai,9
2025-01-18,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,58
2025-01-18,K005,Mr.Clean Dishwasher,Mumbai,13
2025-01-18,H001,Blessing Atta 10kg pack,Mumbai,158
2025-01-18,H002,Amazing CornFlakes,Mumbai,66
2025-01-18,H003,Tata Yellow Label,Mumbai,78
2025-01-18,H004,Descafe Gold Blend coffee,Mumbai,154
2025-01-18,H005,Handmade Basmati Rice,Mumbai,5
2025-01-18,P001,Podigree Dog Food,Mumbai,38
2025-01-18,P002,Matty Dog Bed,Mumbai,77
2025-01-18,P003,Park Range Pet Shampoo,Mumbai,90
2025-01-18,P004,Old Mint Pet Shampoos,Mumbai,1
2025-01-18,P005,Reflective Dog RainCoat,Mumbai,23
2025-01-18,G001,Crafting Chandlar,Mumbai,36
2025-01-18,G002,Desi Kurti,Mumbai,153
2025-01-18,G003,Family Cake and Card Combo,Mumbai,163
2025-01-18,G004,Exact Flower Vase,Mumbai,117
2025-01-18,G005,Friends Dinner Set,Mumbai,41
2025-01-19,F001,Prateek England,Mumbai,52
2025-01-19,F002,Lucy Phillepe,Mumbai,26
2025-01-19,F003,Badlands,Mumbai,0
2025-01-19,F004,Allen Dolly,Mumbai,53
2025-01-19,F005,Bucchi,Mumbai,77
2025-01-19,M001,Jhaomi,Mumbai,8
2025-01-19,M002,Samson,Mumbai,11
2025-01-19,M003,Mokia,Mumbai,22
2025-01-19,M004,Hotorola,Mumbai,40
2025-01-19,M005,2plus,Mumbai,30
2025-01-19,B001,Harry putar,Mumbai,8
2025-01-19,B002,4 states,Mumbai,29
2025-01-19,B003,Shaktiman Returns,Mumbai,92
2025-01-19,B004,Goli's Travel,Mumbai,21
2025-01-19,B005,Story of Your Life,Mumbai,31
2025-01-19,V001,Prince of Dholakpur,Mumbai,35
2025-01-19,V002,Nario,Mumbai,124
2025-01-19,V003,Pacman,Mumbai,144
2025-01-19,V004,LTA Wise City,Mumbai,1
2025-01-19,V005,HIFA 2023,Mumbai,119
2025-01-19,S001,Abibas Football,Mumbai,39
2025-01-19,S002,Rural Terrain Cycles,Mumbai,3
2025-01-19,S003,Monex Badminton Rackets,Mumbai,7
2025-01-19,S004,Yoga Mattress,Mumbai,9
2025-01-19,S005,Rocky Gym Set,Mumbai,5
2025-01-19,ME001,Pyllum Trimmers,Mumbai,0
2025-01-19,ME002,Softcare Electric Toothbrush,Mumbai,2
2025-01-19,ME003,Leg Messager,Mumbai,8
2025-01-19,ME004,NoFat Weighing Scale,Mumbai,12
2025-01-19,ME005,Screw Activity Watch,Mumbai,17
2025-01-19,K001,SureIt Purifier,Mumbai,11
2025-01-19,K002,Parrot Induction Stove,Mumbai,63
2025-01-19,K003,Jalepenoware Tiffin,Mumbai,43
2025-01-19,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,3
2025-01-19,K005,Mr.Clean Dishwasher,Mumbai,24
2025-01-19,H001,Blessing Atta 10kg pack,Mumbai,14
2025-01-19,H002,Amazing CornFlakes,Mumbai,11
2025-01-19,H003,Tata Yellow Label,Mumbai,118
2025-01-19,H004,Descafe Gold Blend coffee,Mumbai,61
2025-01-19,H005,Handmade Basmati Rice,Mumbai,156
2025-01-19,P001,Podigree Dog Food,Mumbai,111
2025-01-19,P002,Matty Dog Bed,Mumbai,4
2025-01-19,P003,Park Range Pet Shampoo,Mumbai,6
2025-01-19,P004,Old Mint Pet Shampoos,Mumbai,105
2025-01-19,P005,Reflective Dog RainCoat,Mumbai,11
2025-01-19,G001,Crafting Chandlar,Mumbai,18
2025-01-19,G002,Desi Kurti,Mumbai,46
2025-01-19,G003,Family Cake and Card Combo,Mumbai,54
2025-01-19,G004,Exact Flower Vase,Mumbai,154
2025-01-19,G005,Friends Dinner Set,Mumbai,120
2025-01-20,F001,Prateek England,Mumbai,25
2025-01-20,F002,Lucy Phillepe,Mumbai,8
2025-01-20,F003,Badlands,Mumbai,42
2025-01-20,F004,Allen Dolly,Mumbai,24
2025-01-20,F005,Bucchi,Mumbai,72
2025-01-20,M001,Jhaomi,Mumbai,6
2025-01-20,M002,Samson,Mumbai,16
2025-01-20,M003,Mokia,Mumbai,30
2025-01-20,M004,Hotorola,Mumbai,3
2025-01-20,M005,2plus,Mumbai,16
2025-01-20,B001,Harry putar,Mumbai,117
2025-01-20,B002,4 states,Mumbai,32
2025-01-20,B003,Shaktiman Returns,Mumbai,69
2025-01-20,B004,Goli's Travel,Mumbai,21
2025-01-20,B005,Story of Your Life,Mumbai,25
2025-01-20,V001,Prince of Dholakpur,Mumbai,53
2025-01-20,V002,Nario,Mumbai,62
2025-01-20,V003,Pacman,Mumbai,8
2025-01-20,V004,LTA Wise City,Mumbai,234
2025-01-20,V005,HIFA 2023,Mumbai,32
2025-01-20,S001,Abibas Football,Mumbai,26
2025-01-20,S002,Rural Terrain Cycles,Mumbai,6
2025-01-20,S003,Monex Badminton Rackets,Mumbai,26
2025-01-20,S004,Yoga Mattress,Mumbai,6
2025-01-20,S005,Rocky Gym Set,Mumbai,15
2025-01-20,ME001,Pyllum Trimmers,Mumbai,25
2025-01-20,ME002,Softcare Electric Toothbrush,Mumbai,6
2025-01-20,ME003,Leg Messager,Mumbai,14
2025-01-20,ME004,NoFat Weighing Scale,Mumbai,13
2025-01-20,ME005,Screw Activity Watch,Mumbai,4
2025-01-20,K001,SureIt Purifier,Mumbai,20
2025-01-20,K002,Parrot Induction Stove,Mumbai,31
2025-01-20,K003,Jalepenoware Tiffin,Mumbai,2
2025-01-20,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,8
2025-01-20,K005,Mr.Clean Dishwasher,Mumbai,21
2025-01-20,H001,Blessing Atta 10kg pack,Mumbai,17
2025-01-20,H002,Amazing CornFlakes,Mumbai,113
2025-01-20,H003,Tata Yellow Label,Mumbai,119
2025-01-20,H004,Descafe Gold Blend coffee,Mumbai,179
2025-01-20,H005,Handmade Basmati Rice,Mumbai,259
2025-01-20,P001,Podigree Dog Food,Mumbai,34
2025-01-20,P002,Matty Dog Bed,Mumbai,81
2025-01-20,P003,Park Range Pet Shampoo,Mumbai,51
2025-01-20,P004,Old Mint Pet Shampoos,Mumbai,97
2025-01-20,P005,Reflective Dog RainCoat,Mumbai,188
2025-01-20,G001,Crafting Chandlar,Mumbai,60
2025-01-20,G002,Desi Kurti,Mumbai,162
2025-01-20,G003,Family Cake and Card Combo,Mumbai,126
2025-01-20,G004,Exact Flower Vase,Mumbai,92
2025-01-20,G005,Friends Dinner Set,Mumbai,7
2025-01-21,F001,Prateek England,Mumbai,65
2025-01-21,F002,Lucy Phillepe,Mumbai,87
2025-01-21,F003,Badlands,Mumbai,90
2025-01-21,F004,Allen Dolly,Mumbai,80
2025-01-21,F005,Bucchi,Mumbai,92
2025-01-21,M001,Jhaomi,Mumbai,5
2025-01-21,M002,Samson,Mumbai,21
2025-01-21,M003,Mokia,Mumbai,9
2025-01-21,M004,Hotorola,Mumbai,14
2025-01-21,M005,2plus,Mumbai,3
2025-01-21,B001,Harry putar,Mumbai,49
2025-01-21,B002,4 states,Mumbai,33
2025-01-21,B003,Shaktiman Returns,Mumbai,68
