,Date,SKU,Product Name,City,Sales,Description,Category,Price
288,2025-01-06,H004,Descafe Gold Blend coffee,Mumbai,218,Descafe Gold Blend coffee,Household  ,516
289,2025-01-06,H005,Handmade Basmati Rice,Mumbai,76,Handmade Basmati Rice,Household  ,664
290,2025-01-06,P001,Podigree Dog Food,Mumbai,108,Podigree Dog Food,Pet Supplies,1498
291,2025-01-06,P002,Matty Dog Bed,Mumbai,77,Matty Dog Bed,Pet Supplies,5950
292,2025-01-06,P003,Park Range Pet Shampoo,Mumbai,128,Park Range Pet Shampoo,Pet Supplies,1196
293,2025-01-06,P004,Old Mint Pet Shampoos,Mumbai,141,Old Mint Pet Shampoos,Pet Supplies,1140
294,2025-01-06,P005,Reflective Dog RainCoat,Mumbai,72,Reflective Dog RainCoat,Pet Supplies,2688
295,2025-01-06,G001,Crafting Chandlar,Mumbai,38,Crafting Chandlar ,Gifting,1376
296,2025-01-06,G002,Desi Kurti,Mumbai,64,Desi Kurti,Gifting,2070
297,2025-01-06,G003,Family Cake and Card Combo,Mumbai,111,Family Cake and Card Combo,Gifting,1180
298,2025-01-06,G004,Exact Flower Vase,Mumbai,102,Exact Flower Vase,Gifting,4520
299,2025-01-06,G005,Friends Dinner Set,Mumbai,29,Friends Dinner Set,Gifting,5590
300,2025-01-07,F001,Prateek England,Mumbai,62,Prateek England,Fashion ,1104
301,2025-01-07,F002,Lucy Phillepe,Mumbai,10,Lucy Phillepe,Fashion ,2485
302,2025-01-07,F003,Badlands,Mumbai,56,Badlands,Fashion ,1425
303,2025-01-07,F004,Allen Dolly,Mumbai,35,Allen Dolly,Fashion ,2640
304,2025-01-07,F005,Bucchi,Mumbai,21,Bucchi,Fashion ,11299
305,2025-01-07,M001,Jhaomi,Mumbai,34,Jhaomi,Mobiles,32400
306,2025-01-07,M002,Samson,Mumbai,12,Samson,Mobiles,20750
307,2025-01-07,M003,Mokia,Mumbai,6,Mokia,Mobiles,12600
308,2025-01-07,M004,Hotorola,Mumbai,1,Hotorola,Mobiles,55000
309,2025-01-07,M005,2plus,Mumbai,16,2plus,Mobiles,39760
310,2025-01-07,B001,Harry putar,Mumbai,120,Harry putar ,Books,2610
311,2025-01-07,B002,4 states,Mumbai,30,4 states ,Books,892
312,2025-01-07,B003,Shaktiman Returns,Mumbai,64,Shaktiman Returns,Books,262
313,2025-01-07,B004,Goli's Travel,Mumbai,13,Goli's Travel,Books,540
314,2025-01-07,B005,Story of Your Life,Mumbai,38,Story of Your Life,Books,940
315,2025-01-07,V001,Prince of Dholakpur,Mumbai,12,Prince of Dholakpur,Video Games ,1222
316,2025-01-07,V002,Nario,Mumbai,2,Nario,Video Games ,610
317,2025-01-07,V003,Pacman,Mumbai,183,Pacman,Video Games ,112
318,2025-01-07,V004,LTA Wise City,Mumbai,48,LTA Wise City,Video Games ,3000
319,2025-01-07,V005,HIFA 2023,Mumbai,158,HIFA 2023,Video Games ,2394
320,2025-01-07,S001,Abibas Football,Mumbai,12,Abibas Football ,Sports / Fitness,3150
321,2025-01-07,S002,Rural Terrain Cycles,Mumbai,24,Rural Terrain Cycles,Sports / Fitness,13559
322,2025-01-07,S003,Monex Badminton Rackets,Mumbai,40,Monex Badminton Rackets,Sports / Fitness,5400
323,2025-01-07,S004,Yoga Mattress,Mumbai,21,Yoga Mattress,Sports / Fitness,621
324,2025-01-07,S005,Rocky Gym Set,Mumbai,37,Rocky Gym Set,Sports / Fitness,14250
325,2025-01-07,ME001,Pyllum Trimmers,Mumbai,14,Pyllum Trimmers,Medicines/Healthcare,1740
326,2025-01-07,ME002,Softcare Electric Toothbrush,Mumbai,2,Softcare Electric Toothbrush,Medicines/Healthcare,1680
327,2025-01-07,ME003,Leg Messager,Mumbai,24,Leg Messager,Medicines/Healthcare,20900
328,2025-01-07,ME004,NoFat Weighing Scale,Mumbai,11,NoFat Weighing Scale,Medicines/Healthcare,747
329,2025-01-07,ME005,Screw Activity Watch,Mumbai,30,Screw Activity Watch,Medicines/Healthcare,1302
330,2025-01-07,K001,SureIt Purifier,Mumbai,12,SureIt Purifier,Kitchen ,4200
331,2025-01-07,K002,Parrot Induction Stove,Mumbai,17,Parrot Induction Stove,Kitchen ,2415
332,2025-01-07,K003,Jalepenoware Tiffin,Mumbai,12,Jalepenoware Tiffin,Kitchen ,424
333,2025-01-07,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,7,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
334,2025-01-07,K005,Mr.Clean Dishwasher,Mumbai,3,Mr.Clean Dishwasher,Kitchen ,16140
335,2025-01-07,H001,Blessing Atta 10kg pack,Mumbai,42,Blessing Atta 10kg pack,Household  ,459
336,2025-01-07,H002,Amazing CornFlakes,Mumbai,192,Amazing CornFlakes,Household  ,178
337,2025-01-07,H003,Tata Yellow Label,Mumbai,220,Tata Yellow Label,Household  ,677
338,2025-01-07,H004,Descafe Gold Blend coffee,Mumbai,132,Descafe Gold Blend coffee,Household  ,516
339,2025-01-07,H005,Handmade Basmati Rice,Mumbai,157,Handmade Basmati Rice,Household  ,664
340,2025-01-07,P001,Podigree Dog Food,Mumbai,42,Podigree Dog Food,Pet Supplies,1498
341,2025-01-07,P002,Matty Dog Bed,Mumbai,112,Matty Dog Bed,Pet Supplies,5950
342,2025-01-07,P003,Park Range Pet Shampoo,Mumbai,59,Park Range Pet Shampoo,Pet Supplies,1196
343,2025-01-07,P004,Old Mint Pet Shampoos,Mumbai,78,Old Mint Pet Shampoos,Pet Supplies,1140
344,2025-01-07,P005,Reflective Dog RainCoat,Mumbai,43,Reflective Dog RainCoat,Pet Supplies,2688
345,2025-01-07,G001,Crafting Chandlar,Mumbai,77,Crafting Chandlar ,Gifting,1376
346,2025-01-07,G002,Desi Kurti,Mumbai,121,Desi Kurti,Gifting,2070
347,2025-01-07,G003,Family Cake and Card Combo,Mumbai,135,Family Cake and Card Combo,Gifting,1180
348,2025-01-07,G004,Exact Flower Vase,Mumbai,21,Exact Flower Vase,Gifting,4520
349,2025-01-07,G005,Friends Dinner Set,Mumbai,8,Friends Dinner Set,Gifting,5590
350,2025-01-08,F001,Prateek England,Mumbai,80,Prateek England,Fashion ,1104
351,2025-01-08,F002,Lucy Phillepe,Mumbai,47,Lucy Phillepe,Fashion ,2485
352,2025-01-08,F003,Badlands,Mumbai,31,Badlands,Fashion ,1425
353,2025-01-08,F004,Allen Dolly,Mumbai,63,Allen Dolly,Fashion ,2640
354,2025-01-08,F005,Bucchi,Mumbai,28,Bucchi,Fashion ,11299
355,2025-01-08,M001,Jhaomi,Mumbai,40,Jhaomi,Mobiles,32400
356,2025-01-08,M002,Samson,Mumbai,2,Samson,Mobiles,20750
357,2025-01-08,M003,Mokia,Mumbai,5,Mokia,Mobiles,12600
358,2025-01-08,M004,Hotorola,Mumbai,41,Hotorola,Mobiles,55000
359,2025-01-08,M005,2plus,Mumbai,1,2plus,Mobiles,39760
360,2025-01-08,B001,Harry putar,Mumbai,28,Harry putar ,Books,2610
361,2025-01-08,B002,4 states,Mumbai,19,4 states ,Books,892
362,2025-01-08,B003,Shaktiman Returns,Mumbai,86,Shaktiman Returns,Books,262
363,2025-01-08,B004,Goli's Travel,Mumbai,7,Goli's Travel,Books,540
364,2025-01-08,B005,Story of Your Life,Mumbai,46,Story of Your Life,Books,940
365,2025-01-08,V001,Prince of Dholakpur,Mumbai,17,Prince of Dholakpur,Video Games ,1222
366,2025-01-08,V002,Nario,Mumbai,35,Nario,Video Games ,610
367,2025-01-08,V003,Pacman,Mumbai,48,Pacman,Video Games ,112
368,2025-01-08,V004,LTA Wise City,Mumbai,14,LTA Wise City,Video Games ,3000
369,2025-01-08,V005,HIFA 2023,Mumbai,30,HIFA 2023,Video Games ,2394
370,2025-01-08,S001,Abibas Football,Mumbai,70,Abibas Football ,Sports / Fitness,3150
371,2025-01-08,S002,Rural Terrain Cycles,Mumbai,48,Rural Terrain Cycles,Sports / Fitness,13559
372,2025-01-08,S003,Monex Badminton Rackets,Mumbai,39,Monex Badminton Rackets,Sports / Fitness,5400
373,2025-01-08,S004,Yoga Mattress,Mumbai,25,Yoga Mattress,Sports / Fitness,621
374,2025-01-08,S005,Rocky Gym Set,Mumbai,14,Rocky Gym Set,Sports / Fitness,14250
375,2025-01-08,ME001,Pyllum Trimmers,Mumbai,17,Pyllum Trimmers,Medicines/Healthcare,1740
376,2025-01-08,ME002,Softcare Electric Toothbrush,Mumbai,0,Softcare Electric Toothbrush,Medicines/Healthcare,1680
377,2025-01-08,ME003,Leg Messager,Mumbai,17,Leg Messager,Medicines/Healthcare,20900
378,2025-01-08,ME004,NoFat Weighing Scale,Mumbai,24,NoFat Weighing Scale,Medicines/Healthcare,747
379,2025-01-08,ME005,Screw Activity Watch,Mumbai,3,Screw Activity Watch,Medicines/Healthcare,1302
380,2025-01-08,K001,SureIt Purifier,Mumbai,4,SureIt Purifier,Kitchen ,4200
381,2025-01-08,K002,Parrot Induction Stove,Mumbai,25,Parrot Induction Stove,Kitchen ,2415
382,2025-01-08,K003,Jalepenoware Tiffin,Mumbai,22,Jalepenoware Tiffin,Kitchen ,424
383,2025-01-08,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,13,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
384,2025-01-08,K005,Mr.Clean Dishwasher,Mumbai,44,Mr.Clean Dishwasher,Kitchen ,16140
385,2025-01-08,H001,Blessing Atta 10kg pack,Mumbai,292,Blessing Atta 10kg pack,Household  ,459
386,2025-01-08,H002,Amazing CornFlakes,Mumbai,103,Amazing CornFlakes,Household  ,178
387,2025-01-08,H003,Tata Yellow Label,Mumbai,218,Tata Yellow Label,Household  ,677
388,2025-01-08,H004,Descafe Gold Blend coffee,Mumbai,126,Descafe Gold Blend coffee,Household  ,516
389,2025-01-08,H005,Handmade Basmati Rice,Mumbai,117,Handmade Basmati Rice,Household  ,664
390,2025-01-08,P001,Podigree Dog Food,Mumbai,59,Podigree Dog Food,Pet Supplies,1498
391,2025-01-08,P002,Matty Dog Bed,Mumbai,25,Matty Dog Bed,Pet Supplies,5950
392,2025-01-08,P003,Park Range Pet Shampoo,Mumbai,17,Park Range Pet Shampoo,Pet Supplies,1196
393,2025-01-08,P004,Old Mint Pet Shampoos,Mumbai,103,Old Mint Pet Shampoos,Pet Supplies,1140
394,2025-01-08,P005,Reflective Dog RainCoat,Mumbai,35,Reflective Dog RainCoat,Pet Supplies,2688
395,2025-01-08,G001,Crafting Chandlar,Mumbai,17,Crafting Chandlar ,Gifting,1376
396,2025-01-08,G002,Desi Kurti,Mumbai,72,Desi Kurti,Gifting,2070
397,2025-01-08,G003,Family Cake and Card Combo,Mumbai,78,Family Cake and Card Combo,Gifting,1180
398,2025-01-08,G004,Exact Flower Vase,Mumbai,119,Exact Flower Vase,Gifting,4520
399,2025-01-08,G005,Friends Dinner Set,Mumbai,113,Friends Dinner Set,Gifting,5590
400,2025-01-09,F001,Prateek England,Mumbai,28,Prateek England,Fashion ,1104
401,2025-01-09,F002,Lucy Phillepe,Mumbai,42,Lucy Phillepe,Fashion ,2485
402,2025-01-09,F003,Badlands,Mumbai,52,Badlands,Fashion ,1425
403,2025-01-09,F004,Allen Dolly,Mumbai,62,Allen Dolly,Fashion ,2640
404,2025-01-09,F005,Bucchi,Mumbai,37,Bucchi,Fashion ,11299
405,2025-01-09,M001,Jhaomi,Mumbai,4,Jhaomi,Mobiles,32400
406,2025-01-09,M002,Samson,Mumbai,11,Samson,Mobiles,20750
407,2025-01-09,M003,Mokia,Mumbai,47,Mokia,Mobiles,12600
408,2025-01-09,M004,Hotorola,Mumbai,43,Hotorola,Mobiles,55000
409,2025-01-09,M005,2plus,Mumbai,8,2plus,Mobiles,39760
410,2025-01-09,B001,Harry putar,Mumbai,3,Harry putar ,Books,2610
411,2025-01-09,B002,4 states,Mumbai,46,4 states ,Books,892
412,2025-01-09,B003,Shaktiman Returns,Mumbai,48,Shaktiman Returns,Books,262
413,2025-01-09,B004,Goli's Travel,Mumbai,65,Goli's Travel,Books,540
414,2025-01-09,B005,Story of Your Life,Mumbai,39,Story of Your Life,Books,940
415,2025-01-09,V001,Prince of Dholakpur,Mumbai,75,Prince of Dholakpur,Video Games ,1222
416,2025-01-09,V002,Nario,Mumbai,169,Nario,Video Games ,610
417,2025-01-09,V003,Pacman,Mumbai,36,Pacman,Video Games ,112
418,2025-01-09,V004,LTA Wise City,Mumbai,69,LTA Wise City,Video Games ,3000
419,2025-01-09,V005,HIFA 2023,Mumbai,187,HIFA 2023,Video Games ,2394
420,2025-01-09,S001,Abibas Football,Mumbai,77,Abibas Football ,Sports / Fitness,3150
421,2025-01-09,S002,Rural Terrain Cycles,Mumbai,17,Rural Terrain Cycles,Sports / Fitness,13559
422,2025-01-09,S003,Monex Badminton Rackets,Mumbai,23,Monex Badminton Rackets,Sports / Fitness,5400
423,2025-01-09,S004,Yoga Mattress,Mumbai,18,Yoga Mattress,Sports / Fitness,621
424,2025-01-09,S005,Rocky Gym Set,Mumbai,6,Rocky Gym Set,Sports / Fitness,14250
425,2025-01-09,ME001,Pyllum Trimmers,Mumbai,1,Pyllum Trimmers,Medicines/Healthcare,1740
426,2025-01-09,ME002,Softcare Electric Toothbrush,Mumbai,9,Softcare Electric Toothbrush,Medicines/Healthcare,1680
427,2025-01-09,ME003,Leg Messager,Mumbai,22,Leg Messager,Medicines/Healthcare,20900
428,2025-01-09,ME004,NoFat Weighing Scale,Mumbai,5,NoFat Weighing Scale,Medicines/Healthcare,747
429,2025-01-09,ME005,Screw Activity Watch,Mumbai,29,Screw Activity Watch,Medicines/Healthcare,1302
430,2025-01-09,K001,SureIt Purifier,Mumbai,3,SureIt Purifier,Kitchen ,4200
431,2025-01-09,K002,Parrot Induction Stove,Mumbai,16,Parrot Induction Stove,Kitchen ,2415
432,2025-01-09,K003,Jalepenoware Tiffin,Mumbai,0,Jalepenoware Tiffin,Kitchen ,424
433,2025-01-09,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,4,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
434,2025-01-09,K005,Mr.Clean Dishwasher,Mumbai,3,Mr.Clean Dishwasher,Kitchen ,16140
435,2025-01-09,H001,Blessing Atta 10kg pack,Mumbai,136,Blessing Atta 10kg pack,Household  ,459
436,2025-01-09,H002,Amazing CornFlakes,Mumbai,105,Amazing CornFlakes,Household  ,178
437,2025-01-09,H003,Tata Yellow Label,Mumbai,155,Tata Yellow Label,Household  ,677
438,2025-01-09,H004,Descafe Gold Blend coffee,Mumbai,96,Descafe Gold Blend coffee,Household  ,516
439,2025-01-09,H005,Handmade Basmati Rice,Mumbai,141,Handmade Basmati Rice,Household  ,664
440,2025-01-09,P001,Podigree Dog Food,Mumbai,17,Podigree Dog Food,Pet Supplies,1498
441,2025-01-09,P002,Matty Dog Bed,Mumbai,97,Matty Dog Bed,Pet Supplies,5950
442,2025-01-09,P003,Park Range Pet Shampoo,Mumbai,45,Park Range Pet Shampoo,Pet Supplies,1196
443,2025-01-09,P004,Old Mint Pet Shampoos,Mumbai,9,Old Mint Pet Shampoos,Pet Supplies,1140
444,2025-01-09,P005,Reflective Dog RainCoat,Mumbai,20,Reflective Dog RainCoat,Pet Supplies,2688
445,2025-01-09,G001,Crafting Chandlar,Mumbai,57,Crafting Chandlar ,Gifting,1376
446,2025-01-09,G002,Desi Kurti,Mumbai,27,Desi Kurti,Gifting,2070
447,2025-01-09,G003,Family Cake and Card Combo,Mumbai,165,Family Cake and Card Combo,Gifting,1180
448,2025-01-09,G004,Exact Flower Vase,Mumbai,50,Exact Flower Vase,Gifting,4520
449,2025-01-09,G005,Friends Dinner Set,Mumbai,119,Friends Dinner Set,Gifting,5590
450,2025-01-10,F001,Prateek England,Mumbai,72,Prateek England,Fashion ,1104
451,2025-01-10,F002,Lucy Phillepe,Mumbai,22,Lucy Phillepe,Fashion ,2485
452,2025-01-10,F003,Badlands,Mumbai,77,Badlands,Fashion ,1425
453,2025-01-10,F004,Allen Dolly,Mumbai,59,Allen Dolly,Fashion ,2640
454,2025-01-10,F005,Bucchi,Mumbai,90,Bucchi,Fashion ,11299
455,2025-01-10,M001,Jhaomi,Mumbai,5,Jhaomi,Mobiles,32400
456,2025-01-10,M002,Samson,Mumbai,44,Samson,Mobiles,20750
457,2025-01-10,M003,Mokia,Mumbai,26,Mokia,Mobiles,12600
458,2025-01-10,M004,Hotorola,Mumbai,10,Hotorola,Mobiles,55000
459,2025-01-10,M005,2plus,Mumbai,5,2plus,Mobiles,39760
460,2025-01-10,B001,Harry putar,Mumbai,14,Harry putar ,Books,2610
461,2025-01-10,B002,4 states,Mumbai,8,4 states ,Books,892
462,2025-01-10,B003,Shaktiman Returns,Mumbai,97,Shaktiman Returns,Books,262
463,2025-01-10,B004,Goli's Travel,Mumbai,0,Goli's Travel,Books,540
464,2025-01-10,B005,Story of Your Life,Mumbai,13,Story of Your Life,Books,940
465,2025-01-10,V001,Prince of Dholakpur,Mumbai,2,Prince of Dholakpur,Video Games ,1222
466,2025-01-10,V002,Nario,Mumbai,227,Nario,Video Games ,610
467,2025-01-10,V003,Pacman,Mumbai,13,Pacman,Video Games ,112
468,2025-01-10,V004,LTA Wise City,Mumbai,86,LTA Wise City,Video Games ,3000
469,2025-01-10,V005,HIFA 2023,Mumbai,70,HIFA 2023,Video Games ,2394
470,2025-01-10,S001,Abibas Football,Mumbai,38,Abibas Football ,Sports / Fitness,3150
471,2025-01-10,S002,Rural Terrain Cycles,Mumbai,22,Rural Terrain Cycles,Sports / Fitness,13559
472,2025-01-10,S003,Monex Badminton Rackets,Mumbai,14,Monex Badminton Rackets,Sports / Fitness,5400
473,2025-01-10,S004,Yoga Mattress,Mumbai,1,Yoga Mattress,Sports / Fitness,621
474,2025-01-10,S005,Rocky Gym Set,Mumbai,4,Rocky Gym Set,Sports / Fitness,14250
475,2025-01-10,ME001,Pyllum Trimmers,Mumbai,12,Pyllum Trimmers,Medicines/Healthcare,1740
476,2025-01-10,ME002,Softcare Electric Toothbrush,Mumbai,6,Softcare Electric Toothbrush,Medicines/Healthcare,1680
477,2025-01-10,ME003,Leg Messager,Mumbai,3,Leg Messager,Medicines/Healthcare,20900
478,2025-01-10,ME004,NoFat Weighing Scale,Mumbai,14,NoFat Weighing Scale,Medicines/Healthcare,747
479,2025-01-10,ME005,Screw Activity Watch,Mumbai,3,Screw Activity Watch,Medicines/Healthcare,1302
480,2025-01-10,K001,SureIt Purifier,Mumbai,12,SureIt Purifier,Kitchen ,4200
481,2025-01-10,K002,Parrot Induction Stove,Mumbai,55,Parrot Induction Stove,Kitchen ,2415
482,2025-01-10,K003,Jalepenoware Tiffin,Mumbai,49,Jalepenoware Tiffin,Kitchen ,424
483,2025-01-10,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,52,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
484,2025-01-10,K005,Mr.Clean Dishwasher,Mumbai,11,Mr.Clean Dishwasher,Kitchen ,16140
485,2025-01-10,H001,Blessing Atta 10kg pack,Mumbai,218,Blessing Atta 10kg pack,Household  ,459
486,2025-01-10,H002,Amazing CornFlakes,Mumbai,265,Amazing CornFlakes,Household  ,178
487,2025-01-10,H003,Tata Yellow Label,Mumbai,111,Tata Yellow Label,Household  ,677
488,2025-01-10,H004,Descafe Gold Blend coffee,Mumbai,67,Descafe Gold Blend coffee,Household  ,516
489,2025-01-10,H005,Handmade Basmati Rice,Mumbai,185,Handmade Basmati Rice,Household  ,664
490,2025-01-10,P001,Podigree Dog Food,Mumbai,19,Podigree Dog Food,Pet Supplies,1498
491,2025-01-10,P002,Matty Dog Bed,Mumbai,59,Matty Dog Bed,Pet Supplies,5950
492,2025-01-10,P003,Park Range Pet Shampoo,Mumbai,74,Park Range Pet Shampoo,Pet Supplies,1196
493,2025-01-10,P004,Old Mint Pet Shampoos,Mumbai,51,Old Mint Pet Shampoos,Pet Supplies,1140
494,2025-01-10,P005,Reflective Dog RainCoat,Mumbai,162,Reflective Dog RainCoat,Pet Supplies,2688
495,2025-01-10,G001,Crafting Chandlar,Mumbai,75,Crafting Chandlar ,Gifting,1376
496,2025-01-10,G002,Desi Kurti,Mumbai,89,Desi Kurti,Gifting,2070
497,2025-01-10,G003,Family Cake and Card Combo,Mumbai,137,Family Cake and Card Combo,Gifting,1180
498,2025-01-10,G004,Exact Flower Vase,Mumbai,36,Exact Flower Vase,Gifting,4520
499,2025-01-10,G005,Friends Dinner Set,Mumbai,112,Friends Dinner Set,Gifting,5590
500,2025-01-11,F001,Prateek England,Mumbai,60,Prateek England,Fashion ,1104
501,2025-01-11,F002,Lucy Phillepe,Mumbai,57,Lucy Phillepe,Fashion ,2485
502,2025-01-11,F003,Badlands,Mumbai,82,Badlands,Fashion ,1425
503,2025-01-11,F004,Allen Dolly,Mumbai,16,Allen Dolly,Fashion ,2640
504,2025-01-11,F005,Bucchi,Mumbai,68,Bucchi,Fashion ,11299
505,2025-01-11,M001,Jhaomi,Mumbai,16,Jhaomi,Mobiles,32400
506,2025-01-11,M002,Samson,Mumbai,1,Samson,Mobiles,20750
507,2025-01-11,M003,Mokia,Mumbai,24,Mokia,Mobiles,12600
508,2025-01-11,M004,Hotorola,Mumbai,7,Hotorola,Mobiles,55000
509,2025-01-11,M005,2plus,Mumbai,29,2plus,Mobiles,39760
510,2025-01-11,B001,Harry putar,Mumbai,58,Harry putar ,Books,2610
511,2025-01-11,B002,4 states,Mumbai,67,4 states ,Books,892
512,2025-01-11,B003,Shaktiman Returns,Mumbai,61,Shaktiman Returns,Books,262
513,2025-01-11,B004,Goli's Travel,Mumbai,12,Goli's Travel,Books,540
514,2025-01-11,B005,Story of Your Life,Mumbai,15,Story of Your Life,Books,940
515,2025-01-11,V001,Prince of Dholakpur,Mumbai,22,Prince of Dholakpur,Video Games ,1222
516,2025-01-11,V002,Nario,Mumbai,65,Nario,Video Games ,610
517,2025-01-11,V003,Pacman,Mumbai,72,Pacman,Video Games ,112
518,2025-01-11,V004,LTA Wise City,Mumbai,18,LTA Wise City,Video Games ,3000
519,2025-01-11,V005,HIFA 2023,Mumbai,102,HIFA 2023,Video Games ,2394
520,2025-01-11,S001,Abibas Football,Mumbai,49,Abibas Football ,Sports / Fitness,3150
521,2025-01-11,S002,Rural Terrain Cycles,Mumbai,1,Rural Terrain Cycles,Sports / Fitness,13559
522,2025-01-11,S003,Monex Badminton Rackets,Mumbai,2,Monex Badminton Rackets,Sports / Fitness,5400
523,2025-01-11,S004,Yoga Mattress,Mumbai,74,Yoga Mattress,Sports / Fitness,621
524,2025-01-11,S005,Rocky Gym Set,Mumbai,15,Rocky Gym Set,Sports / Fitness,14250
525,2025-01-11,ME001,Pyllum Trimmers,Mumbai,24,Pyllum Trimmers,Medicines/Healthcare,1740
526,2025-01-11,ME002,Softcare Electric Toothbrush,Mumbai,29,Softcare Electric Toothbrush,Medicines/Healthcare,1680
527,2025-01-11,ME003,Leg Messager,Mumbai,9,Leg Messager,Medicines/Healthcare,20900
528,2025-01-11,ME004,NoFat Weighing Scale,Mumbai,5,NoFat Weighing Scale,Medicines/Healthcare,747
529,2025-01-11,ME005,Screw Activity Watch,Mumbai,29,Screw Activity Watch,Medicines/Healthcare,1302
530,2025-01-11,K001,SureIt Purifier,Mumbai,10,SureIt Purifier,Kitchen ,4200
531,2025-01-11,K002,Parrot Induction Stove,Mumbai,16,Parrot Induction Stove,Kitchen ,2415
532,2025-01-11,K003,Jalepenoware Tiffin,Mumbai,17,Jalepenoware Tiffin,Kitchen ,424
533,2025-01-11,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,33,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
534,2025-01-11,K005,Mr.Clean Dishwasher,Mumbai,0,Mr.Clean Dishwasher,Kitchen ,16140
535,2025-01-11,H001,Blessing Atta 10kg pack,Mumbai,37,Blessing Atta 10kg pack,Household  ,459
536,2025-01-11,H002,Amazing CornFlakes,Mumbai,82,Amazing CornFlakes,Household  ,178
537,2025-01-11,H003,Tata Yellow Label,Mumbai,176,Tata Yellow Label,Household  ,677
538,2025-01-11,H004,Descafe Gold Blend coffee,Mumbai,245,Descafe Gold Blend coffee,Household  ,516
539,2025-01-11,H005,Handmade Basmati Rice,Mumbai,89,Handmade Basmati Rice,Household  ,664
540,2025-01-11,P001,Podigree Dog Food,Mumbai,13,Podigree Dog Food,Pet Supplies,1498
541,2025-01-11,P002,Matty Dog Bed,Mumbai,200,Matty Dog Bed,Pet Supplies,5950
542,2025-01-11,P003,Park Range Pet Shampoo,Mumbai,31,Park Range Pet Shampoo,Pet Supplies,1196
543,2025-01-11,P004,Old Mint Pet Shampoos,Mumbai,4,Old Mint Pet Shampoos,Pet Supplies,1140
544,2025-01-11,P005,Reflective Dog RainCoat,Mumbai,125,Reflective Dog RainCoat,Pet Supplies,2688
545,2025-01-11,G001,Crafting Chandlar,Mumbai,55,Crafting Chandlar ,Gifting,1376
546,2025-01-11,G002,Desi Kurti,Mumbai,189,Desi Kurti,Gifting,2070
547,2025-01-11,G003,Family Cake and Card Combo,Mumbai,72,Family Cake and Card Combo,Gifting,1180
548,2025-01-11,G004,Exact Flower Vase,Mumbai,8,Exact Flower Vase,Gifting,4520
549,2025-01-11,G005,Friends Dinner Set,Mumbai,54,Friends Dinner Set,Gifting,5590
550,2025-01-12,F001,Prateek England,Mumbai,72,Prateek England,Fashion ,1104
551,2025-01-12,F002,Lucy Phillepe,Mumbai,58,Lucy Phillepe,Fashion ,2485
552,2025-01-12,F003,Badlands,Mumbai,3,Badlands,Fashion ,1425
553,2025-01-12,F004,Allen Dolly,Mumbai,77,Allen Dolly,Fashion ,2640
554,2025-01-12,F005,Bucchi,Mumbai,5,Bucchi,Fashion ,11299
555,2025-01-12,M001,Jhaomi,Mumbai,11,Jhaomi,Mobiles,32400
556,2025-01-12,M002,Samson,Mumbai,1,Samson,Mobiles,20750
557,2025-01-12,M003,Mokia,Mumbai,0,Mokia,Mobiles,12600
558,2025-01-12,M004,Hotorola,Mumbai,19,Hotorola,Mobiles,55000
559,2025-01-12,M005,2plus,Mumbai,12,2plus,Mobiles,39760
560,2025-01-12,B001,Harry putar,Mumbai,64,Harry putar ,Books,2610
561,2025-01-12,B002,4 states,Mumbai,9,4 states ,Books,892
562,2025-01-12,B003,Shaktiman Returns,Mumbai,49,Shaktiman Returns,Books,262
563,2025-01-12,B004,Goli's Travel,Mumbai,21,Goli's Travel,Books,540
564,2025-01-12,B005,Story of Your Life,Mumbai,0,Story of Your Life,Books,940
565,2025-01-12,V001,Prince of Dholakpur,Mumbai,1,Prince of Dholakpur,Video Games ,1222
566,2025-01-12,V002,Nario,Mumbai,7,Nario,Video Games ,610
567,2025-01-12,V003,Pacman,Mumbai,93,Pacman,Video Games ,112
568,2025-01-12,V004,LTA Wise City,Mumbai,12,LTA Wise City,Video Games ,3000
569,2025-01-12,V005,HIFA 2023,Mumbai,141,HIFA 2023,Video Games ,2394
