SKU,City,Date,Units
ME005,Nasik,2025-01-02,26
K001,Nasik,2025-01-02,22
K002,Nasik,2025-01-02,21
K003,Nasik,2025-01-02,21
K004,Nasik,2025-01-02,17
K005,Nasik,2025-01-02,29
H001,Nasik,2025-01-02,75
H002,Nasik,2025-01-02,64
H003,Nasik,2025-01-02,52
H004,Nasik,2025-01-02,66
H005,Nasik,2025-01-02,59
P001,Nasik,2025-01-02,46
P002,Nasik,2025-01-02,57
P003,Nasik,2025-01-02,47
P004,Nasik,2025-01-02,49
P005,Nasik,2025-01-02,58
G001,Nasik,2025-01-02,54
G002,Nasik,2025-01-02,42
G003,Nasik,2025-01-02,47
G004,Nasik,2025-01-02,32
G005,Nasik,2025-01-02,40
F001,Nasik,2025-01-03,48
F002,Nasik,2025-01-03,52
F003,Nasik,2025-01-03,43
F004,Nasik,2025-01-03,53
F005,Nasik,2025-01-03,50
M001,Nasik,2025-01-03,18
M002,Nasik,2025-01-03,20
M003,Nasik,2025-01-03,20
M004,Nasik,2025-01-03,22
M005,Nasik,2025-01-03,21
B001,Nasik,2025-01-03,30
B002,Nasik,2025-01-03,24
B003,Nasik,2025-01-03,33
B004,Nasik,2025-01-03,25
B005,Nasik,2025-01-03,44
V001,Nasik,2025-01-03,52
V002,Nasik,2025-01-03,65
V003,Nasik,2025-01-03,63
V004,Nasik,2025-01-03,59
V005,Nasik,2025-01-03,39
S001,Nasik,2025-01-03,17
S002,Nasik,2025-01-03,21
S003,Nasik,2025-01-03,23
S004,Nasik,2025-01-03,26
S005,Nasik,2025-01-03,27
ME001,Nasik,2025-01-03,29
ME002,Nasik,2025-01-03,20
ME003,Nasik,2025-01-03,21
ME004,Nasik,2025-01-03,21
ME005,Nasik,2025-01-03,29
K001,Nasik,2025-01-03,19
K002,Nasik,2025-01-03,24
K003,Nasik,2025-01-03,20
K004,Nasik,2025-01-03,25
K005,Nasik,2025-01-03,30
H001,Nasik,2025-01-03,69
H002,Nasik,2025-01-03,63
H003,Nasik,2025-01-03,70
H004,Nasik,2025-01-03,51
H005,Nasik,2025-01-03,51
P001,Nasik,2025-01-03,44
P002,Nasik,2025-01-03,55
P003,Nasik,2025-01-03,37
P004,Nasik,2025-01-03,40
P005,Nasik,2025-01-03,49
G001,Nasik,2025-01-03,48
G002,Nasik,2025-01-03,31
G003,Nasik,2025-01-03,38
G004,Nasik,2025-01-03,38
G005,Nasik,2025-01-03,33
F001,Nasik,2025-01-04,54
F002,Nasik,2025-01-04,53
F003,Nasik,2025-01-04,50
F004,Nasik,2025-01-04,56
F005,Nasik,2025-01-04,45
M001,Nasik,2025-01-04,16
M002,Nasik,2025-01-04,22
M003,Nasik,2025-01-04,25
M004,Nasik,2025-01-04,18
M005,Nasik,2025-01-04,24
B001,Nasik,2025-01-04,32
B002,Nasik,2025-01-04,21
B003,Nasik,2025-01-04,37
B004,Nasik,2025-01-04,37
B005,Nasik,2025-01-04,44
V001,Nasik,2025-01-04,44
V002,Nasik,2025-01-04,52
V003,Nasik,2025-01-04,51
V004,Nasik,2025-01-04,62
V005,Nasik,2025-01-04,39
S001,Nasik,2025-01-04,25
S002,Nasik,2025-01-04,21
S003,Nasik,2025-01-04,18
S004,Nasik,2025-01-04,26
S005,Nasik,2025-01-04,17
ME001,Nasik,2025-01-04,21
ME002,Nasik,2025-01-04,28
ME003,Nasik,2025-01-04,21
ME004,Nasik,2025-01-04,20
ME005,Nasik,2025-01-04,21
K001,Nasik,2025-01-04,26
K002,Nasik,2025-01-04,28
K003,Nasik,2025-01-04,20
K004,Nasik,2025-01-04,21
K005,Nasik,2025-01-04,23
H001,Nasik,2025-01-04,74
H002,Nasik,2025-01-04,80
H003,Nasik,2025-01-04,85
H004,Nasik,2025-01-04,96
H005,Nasik,2025-01-04,78
P001,Nasik,2025-01-04,51
P002,Nasik,2025-01-04,47
P003,Nasik,2025-01-04,42
P004,Nasik,2025-01-04,38
P005,Nasik,2025-01-04,50
G001,Nasik,2025-01-04,44
G002,Nasik,2025-01-04,36
G003,Nasik,2025-01-04,50
G004,Nasik,2025-01-04,36
G005,Nasik,2025-01-04,42
F001,Nasik,2025-01-05,51
F002,Nasik,2025-01-05,53
F003,Nasik,2025-01-05,56
F004,Nasik,2025-01-05,55
F005,Nasik,2025-01-05,47
M001,Nasik,2025-01-05,20
M002,Nasik,2025-01-05,20
M003,Nasik,2025-01-05,19
M004,Nasik,2025-01-05,20
M005,Nasik,2025-01-05,17
B001,Nasik,2025-01-05,29
B002,Nasik,2025-01-05,25
B003,Nasik,2025-01-05,28
B004,Nasik,2025-01-05,31
B005,Nasik,2025-01-05,47
V001,Nasik,2025-01-05,41
V002,Nasik,2025-01-05,56
V003,Nasik,2025-01-05,60
V004,Nasik,2025-01-05,61
V005,Nasik,2025-01-05,36
S001,Nasik,2025-01-05,27
S002,Nasik,2025-01-05,17
S003,Nasik,2025-01-05,22
S004,Nasik,2025-01-05,28
S005,Nasik,2025-01-05,24
ME001,Nasik,2025-01-05,19
ME002,Nasik,2025-01-05,25
ME003,Nasik,2025-01-05,19
ME004,Nasik,2025-01-05,19
ME005,Nasik,2025-01-05,17
K001,Nasik,2025-01-05,22
K002,Nasik,2025-01-05,21
K003,Nasik,2025-01-05,24
K004,Nasik,2025-01-05,20
K005,Nasik,2025-01-05,24
H001,Nasik,2025-01-05,75
H002,Nasik,2025-01-05,94
H003,Nasik,2025-01-05,98
H004,Nasik,2025-01-05,79
H005,Nasik,2025-01-05,79
P001,Nasik,2025-01-05,40
P002,Nasik,2025-01-05,58
P003,Nasik,2025-01-05,50
P004,Nasik,2025-01-05,42
P005,Nasik,2025-01-05,42
G001,Nasik,2025-01-05,39
G002,Nasik,2025-01-05,40
G003,Nasik,2025-01-05,34
G004,Nasik,2025-01-05,46
G005,Nasik,2025-01-05,36
F001,Nasik,2025-01-06,45
F002,Nasik,2025-01-06,57
F003,Nasik,2025-01-06,55
F004,Nasik,2025-01-06,46
F005,Nasik,2025-01-06,44
M001,Nasik,2025-01-06,19
M002,Nasik,2025-01-06,23
M003,Nasik,2025-01-06,26
M004,Nasik,2025-01-06,21
M005,Nasik,2025-01-06,29
B001,Nasik,2025-01-06,28
B002,Nasik,2025-01-06,27
B003,Nasik,2025-01-06,37
B004,Nasik,2025-01-06,27
B005,Nasik,2025-01-06,47
V001,Nasik,2025-01-06,51
V002,Nasik,2025-01-06,62
V003,Nasik,2025-01-06,58
V004,Nasik,2025-01-06,58
V005,Nasik,2025-01-06,42
S001,Nasik,2025-01-06,27
S002,Nasik,2025-01-06,25
S003,Nasik,2025-01-06,21
S004,Nasik,2025-01-06,18
S005,Nasik,2025-01-06,19
ME001,Nasik,2025-01-06,23
ME002,Nasik,2025-01-06,20
ME003,Nasik,2025-01-06,22
ME004,Nasik,2025-01-06,19
ME005,Nasik,2025-01-06,21
K001,Nasik,2025-01-06,20
K002,Nasik,2025-01-06,22
K003,Nasik,2025-01-06,20
K004,Nasik,2025-01-06,22
K005,Nasik,2025-01-06,30
H001,Nasik,2025-01-06,69
H002,Nasik,2025-01-06,90
H003,Nasik,2025-01-06,96
H004,Nasik,2025-01-06,89
H005,Nasik,2025-01-06,82
P001,Nasik,2025-01-06,51
P002,Nasik,2025-01-06,41
P003,Nasik,2025-01-06,48
P004,Nasik,2025-01-06,41
P005,Nasik,2025-01-06,40
G001,Nasik,2025-01-06,60
G002,Nasik,2025-01-06,44
G003,Nasik,2025-01-06,41
G004,Nasik,2025-01-06,32
G005,Nasik,2025-01-06,47
F001,Nasik,2025-01-07,55
F002,Nasik,2025-01-07,47
F003,Nasik,2025-01-07,52
F004,Nasik,2025-01-07,48
F005,Nasik,2025-01-07,44
M001,Nasik,2025-01-07,29
M002,Nasik,2025-01-07,23
M003,Nasik,2025-01-07,17
M004,Nasik,2025-01-07,18
M005,Nasik,2025-01-07,20
B001,Nasik,2025-01-07,37
B002,Nasik,2025-01-07,28
B003,Nasik,2025-01-07,24
B004,Nasik,2025-01-07,36
B005,Nasik,2025-01-07,45
V001,Nasik,2025-01-07,44
V002,Nasik,2025-01-07,58
V003,Nasik,2025-01-07,65
V004,Nasik,2025-01-07,53
V005,Nasik,2025-01-07,42
S001,Nasik,2025-01-07,20
S002,Nasik,2025-01-07,25
S003,Nasik,2025-01-07,24
S004,Nasik,2025-01-07,18
S005,Nasik,2025-01-07,21
ME001,Nasik,2025-01-07,21
ME002,Nasik,2025-01-07,19
ME003,Nasik,2025-01-07,27
ME004,Nasik,2025-01-07,18
ME005,Nasik,2025-01-07,28
K001,Nasik,2025-01-07,18
K002,Nasik,2025-01-07,25
K003,Nasik,2025-01-07,18
K004,Nasik,2025-01-07,26
K005,Nasik,2025-01-07,23
H001,Nasik,2025-01-07,77
H002,Nasik,2025-01-07,78
H003,Nasik,2025-01-07,81
H004,Nasik,2025-01-07,95
H005,Nasik,2025-01-07,85
P001,Nasik,2025-01-07,58
P002,Nasik,2025-01-07,53
P003,Nasik,2025-01-07,54
P004,Nasik,2025-01-07,57
P005,Nasik,2025-01-07,37
G001,Nasik,2025-01-07,39
G002,Nasik,2025-01-07,46
G003,Nasik,2025-01-07,49
G004,Nasik,2025-01-07,45
G005,Nasik,2025-01-07,38
F001,Nasik,2025-01-08,45
F002,Nasik,2025-01-08,58
F003,Nasik,2025-01-08,58
F004,Nasik,2025-01-08,45
F005,Nasik,2025-01-08,44
M001,Nasik,2025-01-08,21
M002,Nasik,2025-01-08,21
M003,Nasik,2025-01-08,22
M004,Nasik,2025-01-08,20
M005,Nasik,2025-01-08,20
B001,Nasik,2025-01-08,32
B002,Nasik,2025-01-08,40
B003,Nasik,2025-01-08,36
B004,Nasik,2025-01-08,25
B005,Nasik,2025-01-08,37
V001,Nasik,2025-01-08,46
V002,Nasik,2025-01-08,55
V003,Nasik,2025-01-08,63
V004,Nasik,2025-01-08,64
V005,Nasik,2025-01-08,46
S001,Nasik,2025-01-08,26
S002,Nasik,2025-01-08,25
S003,Nasik,2025-01-08,19
S004,Nasik,2025-01-08,21
S005,Nasik,2025-01-08,27
ME001,Nasik,2025-01-08,19
ME002,Nasik,2025-01-08,19
ME003,Nasik,2025-01-08,25
ME004,Nasik,2025-01-08,19
ME005,Nasik,2025-01-08,17
K001,Nasik,2025-01-08,26
K002,Nasik,2025-01-08,19
K003,Nasik,2025-01-08,18
K004,Nasik,2025-01-08,21
K005,Nasik,2025-01-08,30
H001,Nasik,2025-01-08,78
H002,Nasik,2025-01-08,82
H003,Nasik,2025-01-08,98
H004,Nasik,2025-01-08,77
H005,Nasik,2025-01-08,98
P001,Nasik,2025-01-08,50
P002,Nasik,2025-01-08,39
P003,Nasik,2025-01-08,49
P004,Nasik,2025-01-08,45
P005,Nasik,2025-01-08,53
G001,Nasik,2025-01-08,39
G002,Nasik,2025-01-08,48
G003,Nasik,2025-01-08,45
G004,Nasik,2025-01-08,35
G005,Nasik,2025-01-08,39
F001,Nasik,2025-01-09,59
F002,Nasik,2025-01-09,45
F003,Nasik,2025-01-09,47
F004,Nasik,2025-01-09,54
F005,Nasik,2025-01-09,53
M001,Nasik,2025-01-09,23
M002,Nasik,2025-01-09,25
M003,Nasik,2025-01-09,27
M004,Nasik,2025-01-09,24
M005,Nasik,2025-01-09,20
B001,Nasik,2025-01-09,31
B002,Nasik,2025-01-09,29
B003,Nasik,2025-01-09,23
B004,Nasik,2025-01-09,28
B005,Nasik,2025-01-09,42
V001,Nasik,2025-01-09,45
V002,Nasik,2025-01-09,60
V003,Nasik,2025-01-09,60
V004,Nasik,2025-01-09,58
V005,Nasik,2025-01-09,37
S001,Nasik,2025-01-09,21
S002,Nasik,2025-01-09,25
S003,Nasik,2025-01-09,24
S004,Nasik,2025-01-09,22
S005,Nasik,2025-01-09,24
ME001,Nasik,2025-01-09,19
ME002,Nasik,2025-01-09,26
ME003,Nasik,2025-01-09,27
ME004,Nasik,2025-01-09,19
ME005,Nasik,2025-01-09,25
K001,Nasik,2025-01-09,17
K002,Nasik,2025-01-09,27
K003,Nasik,2025-01-09,22
K004,Nasik,2025-01-09,24
K005,Nasik,2025-01-09,29
H001,Nasik,2025-01-09,71
H002,Nasik,2025-01-09,88
H003,Nasik,2025-01-09,79
H004,Nasik,2025-01-09,87
H005,Nasik,2025-01-09,84
P001,Nasik,2025-01-09,49
P002,Nasik,2025-01-09,54
P003,Nasik,2025-01-09,40
P004,Nasik,2025-01-09,58
P005,Nasik,2025-01-09,49
G001,Nasik,2025-01-09,39
G002,Nasik,2025-01-09,43
G003,Nasik,2025-01-09,41
G004,Nasik,2025-01-09,47
G005,Nasik,2025-01-09,39
F001,Nasik,2025-01-10,50
F002,Nasik,2025-01-10,56
F003,Nasik,2025-01-10,53
F004,Nasik,2025-01-10,44
F005,Nasik,2025-01-10,50
M001,Nasik,2025-01-10,22
M002,Nasik,2025-01-10,18
M003,Nasik,2025-01-10,22
M004,Nasik,2025-01-10,16
M005,Nasik,2025-01-10,18
B001,Nasik,2025-01-10,29
B002,Nasik,2025-01-10,35
B003,Nasik,2025-01-10,30
B004,Nasik,2025-01-10,32
B005,Nasik,2025-01-10,42
V001,Nasik,2025-01-10,42
V002,Nasik,2025-01-10,65
V003,Nasik,2025-01-10,61
V004,Nasik,2025-01-10,63
V005,Nasik,2025-01-10,34
S001,Nasik,2025-01-10,26
S002,Nasik,2025-01-10,17
S003,Nasik,2025-01-10,22
S004,Nasik,2025-01-10,22
S005,Nasik,2025-01-10,16
ME001,Nasik,2025-01-10,25
ME002,Nasik,2025-01-10,25
ME003,Nasik,2025-01-10,23
ME004,Nasik,2025-01-10,18
ME005,Nasik,2025-01-10,16
K001,Nasik,2025-01-10,19
K002,Nasik,2025-01-10,19
K003,Nasik,2025-01-10,22
K004,Nasik,2025-01-10,20
K005,Nasik,2025-01-10,33
H001,Nasik,2025-01-10,69
H002,Nasik,2025-01-10,91
H003,Nasik,2025-01-10,90
H004,Nasik,2025-01-10,78
H005,Nasik,2025-01-10,83
P001,Nasik,2025-01-10,51
P002,Nasik,2025-01-10,40
P003,Nasik,2025-01-10,51
P004,Nasik,2025-01-10,50
P005,Nasik,2025-01-10,48
G001,Nasik,2025-01-10,46
G002,Nasik,2025-01-10,46
G003,Nasik,2025-01-10,47
G004,Nasik,2025-01-10,46
G005,Nasik,2025-01-10,37
F001,Nasik,2025-01-11,43
F002,Nasik,2025-01-11,55
F003,Nasik,2025-01-11,49
F004,Nasik,2025-01-11,57
F005,Nasik,2025-01-11,50
M001,Nasik,2025-01-11,21
M002,Nasik,2025-01-11,22
M003,Nasik,2025-01-11,24
M004,Nasik,2025-01-11,20
M005,Nasik,2025-01-11,25
B001,Nasik,2025-01-11,28
B002,Nasik,2025-01-11,36
B003,Nasik,2025-01-11,29
B004,Nasik,2025-01-11,33
B005,Nasik,2025-01-11,37
V001,Nasik,2025-01-11,43
V002,Nasik,2025-01-11,55
V003,Nasik,2025-01-11,67
V004,Nasik,2025-01-11,69
V005,Nasik,2025-01-11,43
S001,Nasik,2025-01-11,22
S002,Nasik,2025-01-11,19
S003,Nasik,2025-01-11,21
S004,Nasik,2025-01-11,20
S005,Nasik,2025-01-11,19
ME001,Nasik,2025-01-11,20
ME002,Nasik,2025-01-11,19
ME003,Nasik,2025-01-11,17
ME004,Nasik,2025-01-11,25
ME005,Nasik,2025-01-11,16
K001,Nasik,2025-01-11,22
K002,Nasik,2025-01-11,21
K003,Nasik,2025-01-11,27
K004,Nasik,2025-01-11,24
K005,Nasik,2025-01-11,30
H001,Nasik,2025-01-11,69
H002,Nasik,2025-01-11,94
H003,Nasik,2025-01-11,92
H004,Nasik,2025-01-11,92
H005,Nasik,2025-01-11,91
P001,Nasik,2025-01-11,41
P002,Nasik,2025-01-11,56
P003,Nasik,2025-01-11,57
P004,Nasik,2025-01-11,47
P005,Nasik,2025-01-11,42
G001,Nasik,2025-01-11,36
G002,Nasik,2025-01-11,46
G003,Nasik,2025-01-11,36
G004,Nasik,2025-01-11,48
G005,Nasik,2025-01-11,50
F001,Nasik,2025-01-12,56
F002,Nasik,2025-01-12,54
F003,Nasik,2025-01-12,55
F004,Nasik,2025-01-12,59
F005,Nasik,2025-01-12,52
M001,Nasik,2025-01-12,17
M002,Nasik,2025-01-12,16
M003,Nasik,2025-01-12,18
M004,Nasik,2025-01-12,19
M005,Nasik,2025-01-12,25
B001,Nasik,2025-01-12,35
B002,Nasik,2025-01-12,30
B003,Nasik,2025-01-12,29
B004,Nasik,2025-01-12,25
B005,Nasik,2025-01-12,51
V001,Nasik,2025-01-12,36
V002,Nasik,2025-01-12,51
V003,Nasik,2025-01-12,55
V004,Nasik,2025-01-12,63
V005,Nasik,2025-01-12,39
S001,Nasik,2025-01-12,25
S002,Nasik,2025-01-12,26
S003,Nasik,2025-01-12,27
S004,Nasik,2025-01-12,21
S005,Nasik,2025-01-12,23
ME001,Nasik,2025-01-12,27
ME002,Nasik,2025-01-12,23
ME003,Nasik,2025-01-12,18
ME004,Nasik,2025-01-12,17
ME005,Nasik,2025-01-12,23
K001,Nasik,2025-01-12,18
K002,Nasik,2025-01-12,24
K003,Nasik,2025-01-12,20
K004,Nasik,2025-01-12,19
K005,Nasik,2025-01-12,31
H001,Nasik,2025-01-12,69
H002,Nasik,2025-01-12,80
H003,Nasik,2025-01-12,86
H004,Nasik,2025-01-12,95
H005,Nasik,2025-01-12,95
P001,Nasik,2025-01-12,52
P002,Nasik,2025-01-12,44
P003,Nasik,2025-01-12,56
P004,Nasik,2025-01-12,57
P005,Nasik,2025-01-12,47
G001,Nasik,2025-01-12,60
G002,Nasik,2025-01-12,38
G003,Nasik,2025-01-12,44
G004,Nasik,2025-01-12,35
G005,Nasik,2025-01-12,50
F001,Nasik,2025-01-13,59
F002,Nasik,2025-01-13,57
F003,Nasik,2025-01-13,57
F004,Nasik,2025-01-13,55
F005,Nasik,2025-01-13,52
M001,Nasik,2025-01-13,22
M002,Nasik,2025-01-13,21
M003,Nasik,2025-01-13,18
M004,Nasik,2025-01-13,19
M005,Nasik,2025-01-13,19
B001,Nasik,2025-01-13,30
B002,Nasik,2025-01-13,28
B003,Nasik,2025-01-13,37
B004,Nasik,2025-01-13,25
B005,Nasik,2025-01-13,45
V001,Nasik,2025-01-13,43
V002,Nasik,2025-01-13,69
V003,Nasik,2025-01-13,54
V004,Nasik,2025-01-13,60
V005,Nasik,2025-01-13,42
S001,Nasik,2025-01-13,25
S002,Nasik,2025-01-13,23
S003,Nasik,2025-01-13,23
S004,Nasik,2025-01-13,25
S005,Nasik,2025-01-13,28
ME001,Nasik,2025-01-13,18
ME002,Nasik,2025-01-13,26
ME003,Nasik,2025-01-13,26
ME004,Nasik,2025-01-13,20
ME005,Nasik,2025-01-13,20
K001,Nasik,2025-01-13,28
K002,Nasik,2025-01-13,16
K003,Nasik,2025-01-13,25
K004,Nasik,2025-01-13,22
K005,Nasik,2025-01-13,31
H001,Nasik,2025-01-13,77
H002,Nasik,2025-01-13,88
H003,Nasik,2025-01-13,91
H004,Nasik,2025-01-13,93
H005,Nasik,2025-01-13,95
P001,Nasik,2025-01-13,54
P002,Nasik,2025-01-13,53
P003,Nasik,2025-01-13,41
P004,Nasik,2025-01-13,44
P005,Nasik,2025-01-13,50
G001,Nasik,2025-01-13,59
G002,Nasik,2025-01-13,40
G003,Nasik,2025-01-13,48
G004,Nasik,2025-01-13,48
G005,Nasik,2025-01-13,36
F001,Nasik,2025-01-14,45
F002,Nasik,2025-01-14,48
F003,Nasik,2025-01-14,47
F004,Nasik,2025-01-14,55
F005,Nasik,2025-01-14,51
M001,Nasik,2025-01-14,24
M002,Nasik,2025-01-14,20
M003,Nasik,2025-01-14,20
M004,Nasik,2025-01-14,27
M005,Nasik,2025-01-14,21
B001,Nasik,2025-01-14,29
B002,Nasik,2025-01-14,28
B003,Nasik,2025-01-14,26
B004,Nasik,2025-01-14,22
B005,Nasik,2025-01-14,50
V001,Nasik,2025-01-14,46
V002,Nasik,2025-01-14,55
V003,Nasik,2025-01-14,63
V004,Nasik,2025-01-14,62
V005,Nasik,2025-01-14,46
S001,Nasik,2025-01-14,23
S002,Nasik,2025-01-14,26
S003,Nasik,2025-01-14,22
S004,Nasik,2025-01-14,21
S005,Nasik,2025-01-14,23
ME001,Nasik,2025-01-14,25
ME002,Nasik,2025-01-14,17
ME003,Nasik,2025-01-14,20
ME004,Nasik,2025-01-14,17
ME005,Nasik,2025-01-14,20
K001,Nasik,2025-01-14,24
K002,Nasik,2025-01-14,27
K003,Nasik,2025-01-14,19
K004,Nasik,2025-01-14,21
K005,Nasik,2025-01-14,25
H001,Nasik,2025-01-14,77
H002,Nasik,2025-01-14,85
H003,Nasik,2025-01-14,91
H004,Nasik,2025-01-14,81
H005,Nasik,2025-01-14,92
P001,Nasik,2025-01-14,43
P002,Nasik,2025-01-14,59
P003,Nasik,2025-01-14,51
P004,Nasik,2025-01-14,51
P005,Nasik,2025-01-14,36
G001,Nasik,2025-01-14,44
G002,Nasik,2025-01-14,42
G003,Nasik,2025-01-14,44
G004,Nasik,2025-01-14,40
G005,Nasik,2025-01-14,47
F001,Nasik,2025-01-15,58
F002,Nasik,2025-01-15,60
F003,Nasik,2025-01-15,45
F004,Nasik,2025-01-15,54
F005,Nasik,2025-01-15,44
M001,Nasik,2025-01-15,22
M002,Nasik,2025-01-15,23
M003,Nasik,2025-01-15,18
M004,Nasik,2025-01-15,20
M005,Nasik,2025-01-15,26
B001,Nasik,2025-01-15,27
B002,Nasik,2025-01-15,31
B003,Nasik,2025-01-15,26
B004,Nasik,2025-01-15,28
B005,Nasik,2025-01-15,50
V001,Nasik,2025-01-15,47
V002,Nasik,2025-01-15,61
V003,Nasik,2025-01-15,60
V004,Nasik,2025-01-15,53
V005,Nasik,2025-01-15,39
S001,Nasik,2025-01-15,25
S002,Nasik,2025-01-15,20
S003,Nasik,2025-01-15,16
S004,Nasik,2025-01-15,25
S005,Nasik,2025-01-15,22
ME001,Nasik,2025-01-15,17
ME002,Nasik,2025-01-15,22
ME003,Nasik,2025-01-15,24
ME004,Nasik,2025-01-15,22
ME005,Nasik,2025-01-15,20
K001,Nasik,2025-01-15,19
K002,Nasik,2025-01-15,22
K003,Nasik,2025-01-15,20
K004,Nasik,2025-01-15,18
K005,Nasik,2025-01-15,31
H001,Nasik,2025-01-15,74
H002,Nasik,2025-01-15,84
H003,Nasik,2025-01-15,95
H004,Nasik,2025-01-15,94
H005,Nasik,2025-01-15,90
P001,Nasik,2025-01-15,42
P002,Nasik,2025-01-15,57
P003,Nasik,2025-01-15,47
P004,Nasik,2025-01-15,44
P005,Nasik,2025-01-15,41
G001,Nasik,2025-01-15,43
G002,Nasik,2025-01-15,42
G003,Nasik,2025-01-15,46
G004,Nasik,2025-01-15,45
G005,Nasik,2025-01-15,35
F001,Nasik,2025-01-16,47
F002,Nasik,2025-01-16,47
F003,Nasik,2025-01-16,51
F004,Nasik,2025-01-16,46
F005,Nasik,2025-01-16,54
M001,Nasik,2025-01-16,19
M002,Nasik,2025-01-16,18
M003,Nasik,2025-01-16,17
M004,Nasik,2025-01-16,24
M005,Nasik,2025-01-16,23
B001,Nasik,2025-01-16,35
B002,Nasik,2025-01-16,25
B003,Nasik,2025-01-16,30
B004,Nasik,2025-01-16,25
B005,Nasik,2025-01-16,41
V001,Nasik,2025-01-16,47
V002,Nasik,2025-01-16,64
V003,Nasik,2025-01-16,65
V004,Nasik,2025-01-16,55
V005,Nasik,2025-01-16,37
S001,Nasik,2025-01-16,25
S002,Nasik,2025-01-16,24
S003,Nasik,2025-01-16,18
S004,Nasik,2025-01-16,21
S005,Nasik,2025-01-16,26
ME001,Nasik,2025-01-16,27
ME002,Nasik,2025-01-16,23
ME003,Nasik,2025-01-16,19
ME004,Nasik,2025-01-16,26
ME005,Nasik,2025-01-16,27
K001,Nasik,2025-01-16,20
K002,Nasik,2025-01-16,18
K003,Nasik,2025-01-16,21
K004,Nasik,2025-01-16,21
K005,Nasik,2025-01-16,23
H001,Nasik,2025-01-16,74
H002,Nasik,2025-01-16,96
H003,Nasik,2025-01-16,82
H004,Nasik,2025-01-16,92
H005,Nasik,2025-01-16,85
P001,Nasik,2025-01-16,52
P002,Nasik,2025-01-16,60
P003,Nasik,2025-01-16,53
P004,Nasik,2025-01-16,51
P005,Nasik,2025-01-16,47
G001,Nasik,2025-01-16,37
G002,Nasik,2025-01-16,49
G003,Nasik,2025-01-16,40
G004,Nasik,2025-01-16,39
G005,Nasik,2025-01-16,49
F001,Nasik,2025-01-17,50
F002,Nasik,2025-01-17,54
F003,Nasik,2025-01-17,49
F004,Nasik,2025-01-17,56
F005,Nasik,2025-01-17,58
M001,Nasik,2025-01-17,22
M002,Nasik,2025-01-17,20
M003,Nasik,2025-01-17,28
M004,Nasik,2025-01-17,19
M005,Nasik,2025-01-17,25
B001,Nasik,2025-01-17,31
B002,Nasik,2025-01-17,22
B003,Nasik,2025-01-17,33
B004,Nasik,2025-01-17,30
B005,Nasik,2025-01-17,43
V001,Nasik,2025-01-17,43
V002,Nasik,2025-01-17,56
V003,Nasik,2025-01-17,59
V004,Nasik,2025-01-17,64
V005,Nasik,2025-01-17,39
S001,Nasik,2025-01-17,23
S002,Nasik,2025-01-17,24
S003,Nasik,2025-01-17,20
S004,Nasik,2025-01-17,24
S005,Nasik,2025-01-17,25
ME001,Nasik,2025-01-17,16
ME002,Nasik,2025-01-17,17
ME003,Nasik,2025-01-17,18
ME004,Nasik,2025-01-17,22
ME005,Nasik,2025-01-17,28
K001,Nasik,2025-01-17,24
K002,Nasik,2025-01-17,20
K003,Nasik,2025-01-17,27
K004,Nasik,2025-01-17,26
K005,Nasik,2025-01-17,26
H001,Nasik,2025-01-17,78
H002,Nasik,2025-01-17,91
H003,Nasik,2025-01-17,87
H004,Nasik,2025-01-17,92
H005,Nasik,2025-01-17,79
P001,Nasik,2025-01-17,48
P002,Nasik,2025-01-17,56
P003,Nasik,2025-01-17,54
P004,Nasik,2025-01-17,57
P005,Nasik,2025-01-17,40
G001,Nasik,2025-01-17,39
G002,Nasik,2025-01-17,40
G003,Nasik,2025-01-17,34
G004,Nasik,2025-01-17,39
G005,Nasik,2025-01-17,42
F001,Nasik,2025-01-18,58
F002,Nasik,2025-01-18,58
F003,Nasik,2025-01-18,49
F004,Nasik,2025-01-18,53
F005,Nasik,2025-01-18,55
M001,Nasik,2025-01-18,17
M002,Nasik,2025-01-18,21
M003,Nasik,2025-01-18,18
M004,Nasik,2025-01-18,19
M005,Nasik,2025-01-18,22
B001,Nasik,2025-01-18,31
B002,Nasik,2025-01-18,32
B003,Nasik,2025-01-18,22
B004,Nasik,2025-01-18,28
B005,Nasik,2025-01-18,49
V001,Nasik,2025-01-18,37
V002,Nasik,2025-01-18,63
V003,Nasik,2025-01-18,63
V004,Nasik,2025-01-18,61
V005,Nasik,2025-01-18,40
S001,Nasik,2025-01-18,26
S002,Nasik,2025-01-18,24
S003,Nasik,2025-01-18,25
S004,Nasik,2025-01-18,29
S005,Nasik,2025-01-18,20
ME001,Nasik,2025-01-18,22
ME002,Nasik,2025-01-18,25
ME003,Nasik,2025-01-18,21
ME004,Nasik,2025-01-18,22
ME005,Nasik,2025-01-18,22
K001,Nasik,2025-01-18,20
K002,Nasik,2025-01-18,21
K003,Nasik,2025-01-18,26
K004,Nasik,2025-01-18,20
K005,Nasik,2025-01-18,32
H001,Nasik,2025-01-18,68
H002,Nasik,2025-01-18,82
H003,Nasik,2025-01-18,89
H004,Nasik,2025-01-18,95
H005,Nasik,2025-01-18,89
P001,Nasik,2025-01-18,43
P002,Nasik,2025-01-18,47
P003,Nasik,2025-01-18,39
P004,Nasik,2025-01-18,49
P005,Nasik,2025-01-18,51
G001,Nasik,2025-01-18,60
G002,Nasik,2025-01-18,37
